timestamp_ns,source,x_m,y_m,yaw_rad,speed_m_s,wheel_nis,wheel_accepted
1544686263326940912,imu,30.545371,-0.075181,-0.00464712,16.920270,,
1544686263331499471,wheel,30.622771,-0.075543,-0.00469028,16.924471,0.002760,True
1544686263336953379,imu,30.715086,-0.075978,-0.00474191,16.928768,,
1544686263341508315,wheel,30.791727,-0.076340,-0.00471067,16.926905,0.008858,True
1544686263346934444,imu,30.883571,-0.076771,-0.00467345,16.925980,,
1544686263351479290,wheel,30.961419,-0.077134,-0.00462523,16.923083,0.035635,True
1544686263356926374,imu,31.053583,-0.077557,-0.00456745,16.917012,,
1544686263361485005,wheel,31.131103,-0.077912,-0.00456309,16.916945,0.006684,True
1544686263366971852,imu,31.223920,-0.078335,-0.00455784,16.915740,,
1544686263371544999,wheel,31.300552,-0.078685,-0.00459817,16.914510,0.021475,True
1544686263376972677,imu,31.392359,-0.079109,-0.00464604,16.915030,,
1544686263381479190,wheel,31.469972,-0.079472,-0.00466150,16.916604,0.078774,True
1544686263386936015,imu,31.562277,-0.079903,-0.00468022,16.914663,,
1544686263391498281,wheel,31.639188,-0.080263,-0.00468714,16.912245,0.002610,True
1544686263396973846,imu,31.731785,-0.080697,-0.00469545,16.910035,,
1544686263401477894,wheel,31.808364,-0.081059,-0.00472760,16.912564,0.006954,True
1544686263406974351,imu,31.901328,-0.081500,-0.00476684,16.914510,,
1544686263411477353,wheel,31.977545,-0.081864,-0.00478829,16.915045,0.000106,True
1544686263416925474,imu,32.069701,-0.082307,-0.00481423,16.915554,,
1544686263421478738,wheel,32.147211,-0.082680,-0.00479577,16.915511,0.009896,True
1544686263426944727,imu,32.239666,-0.083122,-0.00477360,16.914133,,
1544686263431478342,wheel,32.316656,-0.083488,-0.00473537,16.912422,0.004022,True
1544686263436969835,imu,32.409521,-0.083926,-0.00468907,16.909500,,
1544686263441497932,wheel,32.486094,-0.084285,-0.00470055,16.909419,0.000001,True
1544686263446934410,imu,32.578020,-0.084718,-0.00471433,16.909305,,
1544686263451478990,wheel,32.655493,-0.085088,-0.00480678,16.913078,0.015814,True
1544686263456936360,imu,32.747801,-0.085537,-0.00491780,16.915954,,
1544686263461477842,wheel,32.824414,-0.085915,-0.00496662,16.918997,0.001937,True
1544686263466945466,imu,32.916931,-0.086377,-0.00502539,16.923238,,
1544686263471473592,wheel,32.993828,-0.086762,-0.00497189,16.923547,0.002935,True
1544686263476947435,imu,33.086463,-0.087219,-0.00490723,16.923208,,
1544686263481472454,wheel,33.163512,-0.087596,-0.00484687,16.921105,0.009359,True
1544686263486942287,imu,33.256056,-0.088041,-0.00477392,16.917298,,
1544686263491485390,wheel,33.332725,-0.088407,-0.00479436,16.915790,0.001387,True
1544686263496965707,imu,33.425424,-0.088853,-0.00481902,16.914454,,
1544686263501477325,wheel,33.501902,-0.089224,-0.00488421,16.916633,0.001079,True
1544686263506919211,imu,33.593965,-0.089677,-0.00496283,16.918836,,
1544686263511479602,wheel,33.671326,-0.090064,-0.00501396,16.918654,0.001734,True
1544686263516919160,imu,33.763352,-0.090528,-0.00507494,16.917907,,
1544686263521478780,wheel,33.840515,-0.090920,-0.00508125,16.918212,0.000024,True
1544686263526927119,imu,33.932691,-0.091388,-0.00508879,16.918514,,
1544686263531472797,wheel,34.009680,-0.091780,-0.00508774,16.921727,0.000238,True
1544686263536922214,imu,34.101902,-0.092249,-0.00508649,16.925384,,
1544686263541493896,wheel,34.179565,-0.092644,-0.00508201,16.926745,0.003298,True
1544686263546929726,imu,34.271577,-0.093112,-0.00507670,16.927644,,
1544686263551475465,wheel,34.349007,-0.093505,-0.00505429,16.925538,0.009752,True
1544686263556922011,imu,34.441181,-0.093969,-0.00502745,16.921773,,
1544686263561520181,wheel,34.518474,-0.094356,-0.00500748,16.918688,0.010625,True
1544686263566927334,imu,34.609948,-0.094813,-0.00498400,16.916327,,
1544686263571472059,wheel,34.687886,-0.095205,-0.00503279,16.919536,0.045464,True
1544686263576920491,imu,34.780073,-0.095672,-0.00509127,16.920724,,
1544686263581479344,wheel,34.857545,-0.096069,-0.00515117,16.921344,0.004529,True
1544686263586930048,imu,34.949777,-0.096547,-0.00522278,16.921252,,
1544686263591483575,wheel,35.026740,-0.096949,-0.00522270,16.920710,0.000305,True
1544686263596925550,imu,35.118819,-0.097430,-0.00522260,16.920278,,
1544686263601531749,wheel,35.196644,-0.097834,-0.00518038,16.920919,0.000537,True
1544686263606936101,imu,35.288092,-0.098306,-0.00513084,16.921950,,
1544686263611497701,wheel,35.366047,-0.098706,-0.00510352,16.924988,0.023605,True
1544686263616922291,imu,35.457862,-0.099173,-0.00507103,16.926732,,
1544686263621480715,wheel,35.535246,-0.099565,-0.00507025,16.924840,0.002193,True
1544686263626913850,imu,35.627193,-0.100031,-0.00506931,16.922015,,
1544686263631483632,wheel,35.704698,-0.100427,-0.00512483,16.919987,0.001350,True
1544686263636931336,imu,35.796864,-0.100902,-0.00519101,16.917125,,
1544686263641509636,wheel,35.873899,-0.101303,-0.00521542,16.917064,0.007104,True
1544686263646916901,imu,35.965375,-0.101781,-0.00524426,16.917998,,
1544686263651521985,wheel,36.043766,-0.102192,-0.00522503,16.922619,0.009154,True
1544686263656918410,imu,36.135098,-0.102668,-0.00520250,16.926905,,
1544686263661537157,wheel,36.212948,-0.103073,-0.00521931,16.926615,0.004449,True
1544686263666921413,imu,36.304085,-0.103550,-0.00523891,16.927056,,
1544686263671510965,wheel,36.382847,-0.103965,-0.00527233,16.927897,0.047275,True
1544686263676928313,imu,36.474545,-0.104450,-0.00531177,16.926326,,
1544686263681490841,wheel,36.552499,-0.104865,-0.00530589,16.928773,0.021412,True
1544686263686941828,imu,36.644779,-0.105354,-0.00529887,16.929958,,
1544686263691515572,wheel,36.721919,-0.105761,-0.00526950,16.930861,0.003562,True
1544686263696964389,imu,36.814176,-0.106246,-0.00523452,16.932642,,
1544686263701479611,wheel,36.891341,-0.106650,-0.00522369,16.933003,0.020718,True
1544686263706932195,imu,36.983665,-0.107132,-0.00521061,16.931724,,
1544686263711518568,wheel,37.060795,-0.107535,-0.00525132,16.929412,0.011041,True
1544686263716944406,imu,37.152646,-0.108019,-0.00529948,16.927899,,
1544686263721492667,wheel,37.230441,-0.108433,-0.00533473,16.931161,0.026041,True
1544686263726932702,imu,37.322551,-0.108927,-0.00537689,16.933172,,
1544686263731498911,wheel,37.399619,-0.109341,-0.00537060,16.934151,0.002648,True
1544686263736962661,imu,37.492146,-0.109837,-0.00536308,16.935923,,
1544686263741483155,wheel,37.568799,-0.110247,-0.00533479,16.936522,0.000361,True
1544686263746917977,imu,37.660846,-0.110737,-0.00530079,16.937021,,
1544686263751503719,wheel,37.737985,-0.111145,-0.00530159,16.937706,0.011542,True
1544686263756958691,imu,37.830384,-0.111635,-0.00530255,16.939759,,
1544686263761519770,wheel,37.908109,-0.112049,-0.00533254,16.941630,0.008600,True
1544686263766921267,imu,37.999621,-0.112539,-0.00536806,16.942787,,
1544686263771490244,wheel,38.077532,-0.112958,-0.00539120,16.943066,0.010296,True
1544686263776905788,imu,38.169285,-0.113454,-0.00541862,16.942240,,
1544686263781495364,wheel,38.247215,-0.113876,-0.00539702,16.940572,0.001287,True
1544686263786917373,imu,38.339059,-0.114370,-0.00537149,16.938196,,
1544686263791514230,wheel,38.416637,-0.114787,-0.00538869,16.940030,0.003387,True
1544686263796925996,imu,38.508319,-0.115282,-0.00540894,16.942843,,
1544686263801524435,wheel,38.586271,-0.115706,-0.00546051,16.946203,0.000051,True
1544686263806921320,imu,38.677737,-0.116208,-0.00552104,16.950066,,
1544686263811511767,wheel,38.755673,-0.116640,-0.00556762,16.952105,0.000637,True
1544686263816950277,imu,38.847872,-0.117156,-0.00562281,16.954238,,
1544686263821492898,wheel,38.925324,-0.117591,-0.00559988,16.955643,0.007698,True
1544686263826907679,imu,39.017136,-0.118104,-0.00557253,16.956330,,
1544686263831515075,wheel,39.094751,-0.118533,-0.00549267,16.956603,0.010594,True
1544686263836953055,imu,39.186963,-0.119035,-0.00539841,16.958066,,
1544686263841484929,wheel,39.263926,-0.119450,-0.00537382,16.959491,0.000484,True
1544686263846904847,imu,39.355848,-0.119943,-0.00534441,16.960949,,
1544686263851492543,wheel,39.433363,-0.120359,-0.00540218,16.959462,0.003478,True
1544686263856946318,imu,39.525852,-0.120862,-0.00547087,16.958349,,
1544686263861494741,wheel,39.603270,-0.121288,-0.00553121,16.958609,0.003325,True
1544686263866900945,imu,39.694949,-0.121798,-0.00560294,16.958282,,
1544686263871476599,wheel,39.772444,-0.122232,-0.00560480,16.960484,0.000450,True
1544686263876901116,imu,39.864452,-0.122748,-0.00560700,16.963328,,
1544686263881493375,wheel,39.941852,-0.123181,-0.00558667,16.965318,0.010414,True
1544686263886897434,imu,40.033541,-0.123692,-0.00556275,16.968769,,
1544686263891477515,wheel,40.111743,-0.124127,-0.00555356,16.969440,0.009567,True
1544686263896946942,imu,40.204554,-0.124642,-0.00554258,16.969167,,
1544686263901484545,wheel,40.281194,-0.125067,-0.00554352,16.966549,0.005088,True
1544686263906950443,imu,40.373923,-0.125581,-0.00554464,16.964184,,
1544686263911492858,wheel,40.450628,-0.126005,-0.00553111,16.964463,0.005112,True
1544686263916904429,imu,40.542434,-0.126512,-0.00551500,16.965575,,
1544686263921482002,wheel,40.620281,-0.126942,-0.00551898,16.966962,0.001390,True
1544686263926916337,imu,40.712487,-0.127451,-0.00552370,16.968207,,
1544686263931481171,wheel,40.789952,-0.127880,-0.00555995,16.967309,0.000005,True
1544686263936955294,imu,40.882829,-0.128399,-0.00560342,16.966209,,
1544686263941491616,wheel,40.959868,-0.128831,-0.00562403,16.965394,0.000248,True
1544686263946904014,imu,41.051687,-0.129349,-0.00564862,16.964253,,
1544686263951498768,wheel,41.129541,-0.129789,-0.00565125,16.963908,0.000331,True
1544686263956902835,imu,41.221213,-0.130307,-0.00565435,16.963696,,
1544686263961522609,wheel,41.299465,-0.130747,-0.00560475,16.961625,0.000504,True
1544686263966973785,imu,41.391918,-0.131263,-0.00554623,16.959420,,
1544686263971487640,wheel,41.469625,-0.131693,-0.00549525,16.958403,0.054916,True
1544686263976903708,imu,41.561462,-0.132195,-0.00543409,16.954663,,
1544686263981491620,wheel,41.639081,-0.132617,-0.00546045,16.952538,0.001061,True
1544686263986903525,imu,41.730820,-0.133120,-0.00549155,16.950373,,
1544686263991491228,wheel,41.808978,-0.133551,-0.00554672,16.952262,0.006293,True
1544686263996906080,imu,41.900775,-0.134064,-0.00561183,16.953657,,
1544686264001491684,wheel,41.978874,-0.134503,-0.00562999,16.954432,0.005197,True
1544686264006961960,imu,42.071619,-0.135026,-0.00565164,16.954593,,
1544686264011518706,wheel,42.148571,-0.135460,-0.00562777,16.951005,0.003593,True
1544686264016904610,imu,42.239856,-0.135972,-0.00559956,16.947390,,
1544686264021538898,wheel,42.318492,-0.136412,-0.00558921,16.946704,0.000404,True
1544686264026917143,imu,42.409631,-0.136921,-0.00557721,16.945702,,
1544686264031496318,wheel,42.488354,-0.137363,-0.00561080,16.952028,0.050621,True
1544686264036902773,imu,42.580017,-0.137879,-0.00565047,16.957164,,
1544686264041499227,wheel,42.658223,-0.138322,-0.00568553,16.960176,0.002708,True
1544686264046906756,imu,42.749942,-0.138846,-0.00572677,16.963183,,
1544686264051533534,wheel,42.827914,-0.139291,-0.00569872,16.959375,0.010324,True
1544686264056951582,imu,42.919790,-0.139813,-0.00566588,16.955955,,
1544686264061485560,wheel,42.998065,-0.140257,-0.00564541,16.956907,0.079701,True
1544686264066903352,imu,43.089928,-0.140774,-0.00562095,16.955111,,
1544686264071520740,wheel,43.167732,-0.141213,-0.00566693,16.956237,0.009651,True
1544686264076899510,imu,43.258940,-0.141732,-0.00572049,16.958542,,
1544686264081509641,wheel,43.337370,-0.142183,-0.00577803,16.961562,0.002406,True
1544686264086904407,imu,43.428880,-0.142715,-0.00584536,16.964600,,
1544686264091506511,wheel,43.507257,-0.143173,-0.00584075,16.965914,0.003740,True
1544686264096903280,imu,43.598819,-0.143708,-0.00583533,16.966836,,
1544686264101511194,wheel,43.676674,-0.144162,-0.00582747,16.968139,0.004413,True
1544686264106899058,imu,43.768100,-0.144694,-0.00581827,16.970331,,
1544686264111487144,wheel,43.846525,-0.145152,-0.00584054,16.976724,0.012386,True
1544686264116957502,imu,43.939410,-0.145695,-0.00586708,16.983210,,
1544686264121491518,wheel,44.016386,-0.146148,-0.00589302,16.986798,0.000044,True
1544686264126962233,imu,44.109327,-0.146697,-0.00592432,16.991194,,
1544686264131498679,wheel,44.186507,-0.147154,-0.00591669,16.992720,0.000401,True
1544686264136914697,imu,44.278543,-0.147698,-0.00590757,16.994337,,
1544686264141495857,wheel,44.356398,-0.148158,-0.00589522,16.995744,0.000000,True
1544686264146949640,imu,44.449092,-0.148704,-0.00588050,16.997420,,
1544686264151518834,wheel,44.526750,-0.149161,-0.00590567,17.001006,0.000008,True
1544686264156897341,imu,44.618200,-0.149703,-0.00593529,17.005254,,
1544686264161499624,wheel,44.696844,-0.150172,-0.00599205,17.010381,0.005625,True
1544686264166938677,imu,44.789377,-0.150730,-0.00605912,17.015692,,
1544686264171497041,wheel,44.867181,-0.151202,-0.00607157,17.019898,0.002191,True
1544686264176939744,imu,44.959826,-0.151765,-0.00608644,17.024451,,
1544686264181540650,wheel,45.037538,-0.152237,-0.00607131,17.026854,0.015704,True
1544686264186898858,imu,45.128780,-0.152790,-0.00605369,17.030878,,
1544686264191498135,wheel,45.207655,-0.153267,-0.00602241,17.033239,0.011961,True
1544686264196904594,imu,45.299747,-0.153820,-0.00598564,17.034940,,
1544686264201533682,wheel,45.377808,-0.154287,-0.00601330,17.033841,0.025573,True
1544686264206898799,imu,45.469196,-0.154838,-0.00604537,17.034113,,
1544686264211511276,wheel,45.548406,-0.155320,-0.00610125,17.037394,0.016418,True
1544686264216899628,imu,45.640214,-0.155883,-0.00616654,17.039983,,
1544686264221531752,wheel,45.718987,-0.156371,-0.00621432,17.044496,0.001141,True
1544686264226902920,imu,45.810549,-0.156942,-0.00626974,17.050053,,
1544686264231500014,wheel,45.889560,-0.157438,-0.00627628,17.054793,0.015719,True
1544686264236923509,imu,45.982067,-0.158019,-0.00628399,17.059163,,
1544686264241532524,wheel,46.060630,-0.158512,-0.00626720,17.061629,0.000181,True
1544686264246940435,imu,46.152904,-0.159089,-0.00624749,17.064652,,
1544686264251506411,wheel,46.231209,-0.159579,-0.00626167,17.069306,0.005857,True
1544686264256941769,imu,46.323998,-0.160161,-0.00627854,17.074097,,
1544686264261504275,wheel,46.401788,-0.160650,-0.00629986,17.078067,0.000570,True
1544686264266939987,imu,46.494631,-0.161236,-0.00632527,17.083030,,
1544686264271509900,wheel,46.572855,-0.161732,-0.00633884,17.085645,0.000932,True
1544686264276895445,imu,46.664876,-0.162316,-0.00635483,17.088433,,
1544686264281499267,wheel,46.742994,-0.162813,-0.00637040,17.088195,0.012419,True
1544686264286923866,imu,46.835691,-0.163404,-0.00638874,17.088985,,
1544686264291502661,wheel,46.913828,-0.163904,-0.00641686,17.092335,0.000550,True
1544686264296923152,imu,47.006486,-0.164500,-0.00645014,17.096525,,
1544686264301507859,wheel,47.084645,-0.165005,-0.00647644,17.100819,0.002188,True
1544686264306913829,imu,47.177105,-0.165606,-0.00650747,17.106329,,
1544686264311506818,wheel,47.255478,-0.166116,-0.00651644,17.108147,0.001601,True
1544686264316965930,imu,47.348879,-0.166725,-0.00652710,17.110693,,
1544686264321515900,wheel,47.426814,-0.167234,-0.00653410,17.110235,0.000294,True
1544686264326904994,imu,47.519019,-0.167837,-0.00654239,17.109529,,
1544686264331514479,wheel,47.596955,-0.168347,-0.00655082,17.110500,0.035358,True
1544686264336889497,imu,47.688930,-0.168950,-0.00656065,17.113396,,
1544686264341509322,wheel,47.768255,-0.169471,-0.00657199,17.117439,0.002689,True
1544686264346934170,imu,47.861124,-0.170082,-0.00658531,17.121698,,
1544686264351506931,wheel,47.939590,-0.170599,-0.00660135,17.120738,0.001270,True
1544686264356894708,imu,48.031827,-0.171209,-0.00662025,17.119271,,
1544686264361498428,wheel,48.110461,-0.171731,-0.00664699,17.118478,0.001236,True
1544686264366904608,imu,48.203003,-0.172347,-0.00667839,17.117876,,
1544686264371510668,wheel,48.281532,-0.172873,-0.00671131,17.122018,0.004308,True
1544686264376895807,imu,48.373749,-0.173493,-0.00674980,17.127471,,
1544686264381539521,wheel,48.452835,-0.174028,-0.00677360,17.130472,0.008405,True
1544686264386935665,imu,48.545283,-0.174656,-0.00680125,17.134804,,
1544686264391510023,wheel,48.623935,-0.175191,-0.00681259,17.133424,0.003097,True
1544686264396901910,imu,48.716308,-0.175821,-0.00682595,17.131278,,
1544686264401516995,wheel,48.795521,-0.176361,-0.00680175,17.130895,0.000954,True
1544686264406875460,imu,48.887312,-0.176984,-0.00677365,17.130167,,
1544686264411508770,wheel,48.966600,-0.177521,-0.00676735,17.133120,0.000303,True
1544686264416929886,imu,49.059489,-0.178149,-0.00675998,17.136735,,
1544686264421521725,wheel,49.137937,-0.178680,-0.00678678,17.135860,0.002285,True
1544686264426884452,imu,49.229828,-0.179305,-0.00681808,17.135276,,
1544686264431517801,wheel,49.309300,-0.179849,-0.00686825,17.132301,0.000309,True
1544686264436903578,imu,49.401559,-0.180485,-0.00692658,17.128683,,
1544686264441527181,wheel,49.480640,-0.181036,-0.00698718,17.129879,0.000549,True
1544686264446880074,imu,49.572337,-0.181679,-0.00705734,17.131475,,
1544686264451525159,wheel,49.651471,-0.182239,-0.00708400,17.134943,0.008215,True
1544686264456932825,imu,49.744142,-0.182897,-0.00711502,17.139802,,
1544686264461538177,wheel,49.823283,-0.183459,-0.00708840,17.138657,0.001807,True
1544686264466898936,imu,49.915152,-0.184109,-0.00705741,17.136941,,
1544686264471552978,wheel,49.994415,-0.184667,-0.00703093,17.133563,0.009534,True
1544686264476908655,imu,50.086166,-0.185311,-0.00700045,17.130548,,
1544686264481516202,wheel,50.165273,-0.185865,-0.00701503,17.131955,0.001260,True
1544686264486880458,imu,50.257174,-0.186511,-0.00703201,17.133274,,
1544686264491509893,wheel,50.336835,-0.187073,-0.00707625,17.134762,0.004764,True
1544686264496878641,imu,50.428828,-0.187726,-0.00712755,17.135871,,
1544686264501542227,wheel,50.507945,-0.188291,-0.00716517,17.134617,0.025582,True
1544686264506931363,imu,50.600284,-0.188955,-0.00720865,17.134590,,
1544686264511508877,wheel,50.679281,-0.189525,-0.00721789,17.135050,0.013001,True
1544686264516884856,imu,50.771395,-0.190190,-0.00722873,17.134563,,
1544686264521503023,wheel,50.850616,-0.190764,-0.00725759,17.135210,0.000338,True
1544686264526916496,imu,50.943376,-0.191439,-0.00729142,17.135803,,
1544686264531502175,wheel,51.021716,-0.192010,-0.00728962,17.135566,0.002283,True
